,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
527,Run This Town,2019,R,06 Mar 2020,99 min,Drama,Ricky Tollman,Ricky Tollman,"Ben Platt, Mena Massoud, Damian Lewis","After graduation, Bram gets his dream job at a local newspaper. In his mind he's the next Woodward (but he's probably more of a Bernstein). A year in, he realizes that maybe the paper business is no longer what he'd seen in the movies. Instead of investigative journalism, he is writing easily consumable Top 10 Lists - Best Hot Dogs in the City. Ten Ways to Tell You Grew Up in the 90s. After the paper is hit with another round of layoffs, Bram stumbles upon a potentially explosive story involving the city's controversial mayor. But he needs to beat the mayor's smooth talking aide, Kamal, to the punch. This could be Bram's big break - if he had any idea how to be a real journalist.",English,Canada,4 nominations,https://m.media-amazon.com/images/M/MV5BOTA5ZGRlMTktYjkwNC00MWIwLTkzMDctYTJjNmQyNzFiM2JmXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,4.5,622,tt7596680,movie,06 Mar 2020,N/A,N/A,N/A,True,
528,The One and Only Ivan,2020,PG,21 Aug 2020,95 min,"Adventure, Comedy, Drama",Thea Sharrock,"Mike White, Katherine Applegate","Sam Rockwell, Bryan Cranston, Phillipa Soo",A gorilla named Ivan tries to piece together his past with the help of an elephant named Ruby as they hatch a plan to escape from captivity.,English,United States,Nominated for 1 Oscar. 2 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BZWY3OTNhNWUtMDk2My00ZGVhLWE5ODQtM2NkOTZiMWM2MGY2XkEyXkFqcGdeQXVyNjMwMzc3MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.6,"11,486",tt3661394,movie,21 Aug 2020,N/A,N/A,N/A,True,
529,Hope Gap,2019,PG-13,08 May 2020,100 min,"Drama, Romance",William Nicholson,William Nicholson,"Annette Bening, Bill Nighy, Josh O'Connor","The intimate, intense and loving story of Hope Gap charts the life of Grace, shocked to learn her husband is leaving her for another, after 29 years of marriage, and the ensuing emotional fallout the dissolution has on their only grown son. Unraveled and feeling displaced in her small seaside town, Grace ultimately regains her footing and discovers a new, powerful voice.",English,United Kingdom,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BYmY0YmUzM2MtOTRhNS00MjA0LWJmMDctNWMzOTllNzk5ZDdiXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.7,"4,433",tt7587876,movie,08 May 2020,"$104,732",N/A,N/A,True,
530,Sorry We Missed You,2020–,N/A,05 Sep 2020,33 min,History,N/A,N/A,N/A,These are the stories of some of those who contributed greatly and for whatever reason aren't exactly front-of-mind in our collective consciousness. SORRY WE MISSED YOU.,English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMDcyNWJiYmEtYjliMC00YzhkLWI1MTQtN2U2ZGQ4ODU2YTAxXkEyXkFqcGdeQXVyNTg2MTY4ODY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt13036640,series,,,,,True,N/A
531,First Cow,2019,PG-13,10 Jul 2020,122 min,"Drama, Western",Kelly Reichardt,"Jonathan Raymond, Kelly Reichardt","Alia Shawkat, John Magaro, Dylan Smith","A loner and cook (John Magaro) has traveled west and joined a group of fur trappers in Oregon Territory, though he only finds connection with a Chinese immigrant (Orion Lee). The men collaborate on a business, although its longevity is reliant upon the participation of a wealthy landowner's prized milking cow.","English, Russian",United States,24 wins & 145 nominations,https://m.media-amazon.com/images/M/MV5BMGUzMGEzM2UtMDg2Ny00Yjk1LTgxMTctMWI1ZGM0ZDBiYjgxXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.1,"15,577",tt9231040,movie,10 Jul 2020,"$101,068",N/A,N/A,True,
532,The Banker,2020,PG-13,20 Mar 2020,120 min,"Biography, Drama",George Nolfi,"Niceole R. Levy, George Nolfi, David Lewis Smith","Anthony Mackie, Samuel L. Jackson, Nicholas Hoult","Revolutionary businessmen Bernard Garrett (Anthony Mackie) and Joe Morris (Samuel L. Jackson) devise an audacious and risky plan to take on the racist establishment of the 1960s by helping other African Americans pursue the American dream. Along with Garrett's wife Eunice (Nia Long), they train a working class white man, Matt Steiner (Nicholas Hoult), to pose as the rich and privileged face of their burgeoning real estate and banking empire - while Garrett and Morris pose as a janitor and a chauffeur. Their success ultimately draws the attention of the federal government, which threatens everything the four have built.",English,United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZWIzZmQ3Y2EtZTEyMC00MTk1LTlkMzktNmFkMjAzOWM2ZWViXkEyXkFqcGdeQXVyNjM2MDMxMDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.3,"24,855",tt6285944,movie,08 Jan 2020,N/A,N/A,N/A,True,
533,Onward,2020,PG,06 Mar 2020,102 min,"Animation, Adventure, Comedy",Dan Scanlon,"Dan Scanlon, Keith Bunin, Jason Headley","Tom Holland, Chris Pratt, Julia Louis-Dreyfus","In a suburban fantasy world, two teenage elf brothers, Ian and Barley Lightfoot, go on a journey to discover if there is still a little magic left out there in order to spend one last day with their father, who died when they were too young to remember him. Like any good quest, their journey is filled with magic spells, cryptic maps, impossible obstacles and unimaginable discoveries. When the boys' fearless mom, Laurel, realizes that her sons are missing, she teams up with the legendary winged-lion-scorpion former warrior -- The Manticore -- and heads off to find them. Perilous curses aside, this one magical day could mean more than any of them ever dreamed.",English,United States,Nominated for 1 Oscar. 4 wins & 64 nominations total,https://m.media-amazon.com/images/M/MV5BMTZlYzk3NzQtMmViYS00YWZmLTk5ZTEtNWE0NGVjM2MzYWU1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.4,"128,759",tt7146812,movie,06 Mar 2020,"$61,555,145",N/A,N/A,True,
534,The Way Back,2020,R,06 Mar 2020,108 min,"Drama, Sport",Gavin O'Connor,Brad Ingelsby,"Ben Affleck, Al Madrigal, Janina Gavankar","Back in high school, Jack Cunningham had everything going for him. A basketball phenom, he could have punched his ticket to college or even the pros, but, instead, he chose to walk away from the game, forfeiting his future. Jack's glory days are long gone...but, as it turns out, not forgotten. Years later, he gets the chance to take back his life when he is asked to coach the struggling basketball team at his alma mater. Jack reluctantly accepts, surprising no one more than himself, and as the boys start to come together as a team and win, he may get his last shot at redemption.",English,"United States, Canada",6 nominations,https://m.media-amazon.com/images/M/MV5BYjBjMTgyYzktN2U0Mi00YTJhLThkZDQtZmM1ZDlmNWMwZDQ3XkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.7,"40,483",tt8544498,movie,06 Mar 2020,"$13,590,514",N/A,N/A,True,
535,All the Bright Places,2020,TV-MA,28 Feb 2020,107 min,"Drama, Romance",Brett Haley,"Jennifer Niven, Liz Hannah","Elle Fanning, Justice Smith, Alexandra Shipp","The story of Violet Markey and Theodore Finch, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they come together, discovering that even the smallest places and moments can mean something.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BY2FkY2E1OTgtYmFhYi00NzczLThjYjktNDljN2ZiZGY4OGIzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.5,"26,514",tt3907584,movie,10 Mar 2020,N/A,N/A,N/A,True,
536,Wendy,2020,PG-13,17 Apr 2020,111 min,"Drama, Fantasy",Benh Zeitlin,"Benh Zeitlin, Eliza Zeitlin","Devin France, Yashua Mack, Gage Naquin","The classic story of Peter Pan is wildly reimagined in a ragtag epic. Lost on a mysterious island where aging and time have come unglued, Wendy must fight to save her family, her freedom, and the joyous spirit of youth from the deadly peril of growing up.",English,United States,6 nominations,https://m.media-amazon.com/images/M/MV5BN2NlODlkZWEtN2U2OC00MTI4LTlhMTEtZTM0MDIyODZiMDhhXkEyXkFqcGdeQXVyMTA1NTA1MTI4._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,5.7,"2,993",tt2420124,movie,17 Apr 2020,"$143,518",N/A,N/A,True,
537,Straight Up Cancelled,2020–,N/A,14 Sep 2020,N/A,Talk-Show,N/A,N/A,"Kaan Kavaz, Ahmad Zahr",N/A,English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BZjhlMGMzZGEtYWE5MC00MjU0LThhOTMtZWI5NWZkOWViYjM4XkEyXkFqcGdeQXVyODUxODc5Mzc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt14889828,series,,,,,True,N/A
538,Greed,2020,N/A,28 Feb 2020,N/A,"Short, Drama",Saad Joseph Gerges,Rafik Kamel,"Hunter Mccullough, Ann Poonkasem, Yasmin Gonzalez",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYmJlOTRlZTUtYzBjYi00MTU3LWIyOTQtNGI3NjNjMTgzODAxXkEyXkFqcGdeQXVyMTE2NjY2NTk5._V1_SX300.jpg,[],N/A,N/A,N/A,tt12163638,movie,N/A,N/A,N/A,N/A,True,
539,Guns Akimbo,2019,R,28 Feb 2020,98 min,"Action, Comedy, Crime",Jason Howden,Jason Howden,"Daniel Radcliffe, Samara Weaving, Ned Dennehy","Miles is stuck in a dead-end programming job. Still in love with his ex-girlfriend Nova, he spends his waking hours between pining for her and scouring the internet as a social-justice troll, cowardly leaving anonymous insults to those who post objectionable content online. Meanwhile a cyber-gang, called Skizm, is running an ultra-violent game across his city, in which violent criminals fight to the death for the entertainment of an online audience of millions. Miles feels safe and secure insulting the sick audience of this game, but soon finds himself abducted and thrust into the game, forced to fight with an insane, gun-crazed, escaped lunatic. His only tools, but also his biggest handicap, are the two huge pistols that have been literally bolted onto his hands. Initially, Miles' lifetime of running from his problems pays off as he - barely - manages to elude his seemingly unstoppable opponent, but when Nova's life is threatened unless he takes an active part in the game, he must finally stop running and overcome his fears to fight for the girl he loves.","English, Spanish","Germany, New Zealand, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BNzU3ZTI1OTktNjVkNy00OWEzLWIyNzAtMWQ5YjRkZDU1ZjAxXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.3,"54,491",tt6902676,movie,28 Feb 2020,N/A,N/A,N/A,True,
540,Burden I,2020,N/A,26 Sep 2020,7 min,"Short, Drama",Ethan Hickey,Ethan Hickey,"Luke Charles, Eric Fleising, Dakota Ramsay",Two brothers let out five years of pent-up aggression onto one another in a tense argument outside their hometown's police station.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZmUyNzk1ZmYtMzRhMi00MzIzLTliOWEtNjk3ZTY5NDI2OGU5XkEyXkFqcGdeQXVyNjk0MTk5NDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '9.4/10'}]",N/A,9.4,8,tt13187916,movie,N/A,N/A,N/A,N/A,True,
541,Saint Frances,2019,N/A,28 Feb 2020,101 min,"Comedy, Drama",Alex Thompson,Kelly O'Sullivan,"Kelly O'Sullivan, Ramona Edith Williams, Charin Alvarez","Thirty-four-year-old aimless server Bridget hasn't yet achieved her goal of becoming a respected writer. When casual relations with a younger 'nice guy' leads to an unexpected confrontation with potential motherhood, she manifests a job nannying a pint-sized spirit guide disguised as an obstinate six-year-old.",English,United States,11 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BMWFkODE5NjctZjc1Ni00OTIwLWFjYjAtZTU2MDFkZDI1NmMxXkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.1,"4,174",tt9016016,movie,03 May 2020,"$44,330",N/A,N/A,True,
542,The Jesus Rolls,2019,R,17 Oct 2019,85 min,"Comedy, Crime, Drama",John Turturro,"John Turturro, Bertrand Blier, Philippe Dumarçay","John Turturro, Bobby Cannavale, Audrey Tautou","John Turturro plays macho bowler Jesus Quintana in this remake of the 70s French movie 'Balls', a title that applies to bowling as much as it applies to what he and his buddy have going for them. A trio of misfits whose irreverent, sexually charged dynamic evolves into a surprising love story as their spontaneous and flippant attitude towards the past or future backfires time and again, even as they inadvertently perform good deeds. When they make enemies with a gun-toting hairdresser, their journey becomes one of constant escape from the law, from society and from the hairdresser, all while the bonds of their outsider family strengthen.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzUzZGQ3YjItZTNlMy00ZWQ0LTlkZjYtZDdlNjllZjU0NTM3XkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,4.4,"4,003",tt5974030,movie,N/A,"$18,169",N/A,N/A,True,
543,Blood on Her Name,2019,N/A,28 Feb 2020,85 min,"Crime, Drama, Thriller",Matthew Pope,"Don M. Thompson, Matthew Pope","Bethany Anne Lind, Will Patton, Elisabeth Röhm",A woman's panicked decision to cover up an accidental killing spins out of control when her conscience demands she return the dead man's body to his family.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjkxNDQxZWYtZTBjOS00YjQ5LTk4ODgtMGFkODMyYTI2NTljXkEyXkFqcGdeQXVyODUwMjI3MzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.6,"1,395",tt10085338,movie,26 Feb 2020,N/A,N/A,N/A,True,
544,The Invisible Man,2020,R,28 Feb 2020,124 min,"Drama, Horror, Mystery",Leigh Whannell,"Leigh Whannell, H.G. Wells","Elisabeth Moss, Oliver Jackson-Cohen, Harriet Dyer","The film follows Cecilia, who receives the news of her abusive ex-boyfriend's suicide. She begins to re-build her life for the better. However, her sense of reality is put into question when she begins to suspect her deceased lover is not actually dead.",English,"Australia, United States",42 wins & 76 nominations,https://m.media-amazon.com/images/M/MV5BZjFhM2I4ZDYtZWMwNC00NTYzLWE3MDgtNjgxYmM3ZWMxYmVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.1,"198,579",tt1051906,movie,07 Mar 2018,"$70,410,000",N/A,N/A,True,
545,My Hero Academia: Heroes Rising,2019,PG-13,26 Feb 2020,104 min,"Animation, Action, Adventure",Kenji Nagasaki,"Kôhei Horikoshi, Yôsuke Kuroda","Daiki Yamashita, Nobuhiko Okamoto, Yuka Terasaki","After the events of Season 4 of the Anime, Izuku Midoriya and Katsuki Bakugo go from fighting against each other to fighting side by side as they face the biggest threat that dares to dominate the domain: NINE.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMmFjMTA1NWMtZWRiYy00OTViLTk1ZmItZDk3NzM2NzA4ODBjXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.9,"6,518",tt11107074,movie,17 Sep 2020,"$13,304,000",N/A,N/A,True,
546,Vitalina Varela,2019,N/A,21 Feb 2020,124 min,Drama,Pedro Costa,"Pedro Costa, Vitalina Varela","Vitalina Varela, Ventura, Manuel Tavares Almeida","Vitalina Varela takes its title from the name of its lead actress, a Cape Verdean woman who, as per usual with Costa's non-professional actors, plays a fictionalized version of herself. Vitalina first appeared in an episode in the director's previous film, Horse Money (Wavelengths 2015), wherein she recounted how her husband had left their homeland nearly 25 years ago to work in Lisbon - a separation that became permanent when she finally arrived on the continent, three days after his funeral. In Vitalina Varela, Costa refracts and expands that episode to place us firmly within his heroine's stoic point of view, capturing her extraordinary strength and resilience as she navigates the scanty physical traces her husband left behind, discovers his secret, illicit life, and encounters the other lives that darken the shadows of the Fontainhas that once was.",Portuguese,Portugal,23 wins & 34 nominations,https://m.media-amazon.com/images/M/MV5BZTBjNTE1NjgtODQ4ZC00MGU4LTkyOTctNTY4MzcyODM4NDhhXkEyXkFqcGdeQXVyMTIxNzk1NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,6.8,"1,944",tt8241872,movie,18 Sep 2020,"$14,941",N/A,N/A,True,
