,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
590,The Iron Orchard,R,0,JEANNETTE CATSOULIS,‘The Iron Orchard’ Review: Black Gold and Blackhearted Men,This loving but limp homage to West Texas oilmen trickles when it should gush.,2019-02-28,2019-02-22,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/the-iron-orchard-review.html', 'suggested_link_text': 'Read the New York Times Review of The Iron Orchard'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/26/arts/ironorchard2/ironorchard2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
591,Giant Little Ones,R,0,TEO BUGBEE,‘Giant Little Ones’ Review: The Turmoil of Teenage Sexuality,This open-minded drama features strong performances and characters who speak in refreshingly unadorned dialogue.,2019-02-28,2019-03-01,2019-03-22 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/giant-little-ones-review.html', 'suggested_link_text': 'Read the New York Times Review of Giant Little Ones'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01giantlittle/01giantlittle-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
592,Mapplethorpe,,0,GLENN KENNY,‘Mapplethorpe’ Review: A Timid Biopic of a Bold Photographer,"Except when Robert Mapplethorpe’s pictures are on the screen, this film does the seemingly impossible and makes him and Patti Smith, well, kind of boring.",2019-02-28,,2019-03-22 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/mapplethorpe-review.html', 'suggested_link_text': 'Read the New York Times Review of Mapplethorpe'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01mapplethorpe1/01mapplethorpe1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
593,The Boy Who Harnessed the Wind,,0,JEANNETTE CATSOULIS,"‘The Boy Who Harnessed the Wind’ Review: Saving a Village, Using Books and Brains","Based on a true story, Chiwetel Ejiofor’s well-intentioned yet flat directing debut follows a teenage boy whose ingenuity protects his village from famine.",2019-02-28,2019-03-01,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/the-boy-who-harnessed-the-wind-review.html', 'suggested_link_text': 'Read the New York Times Review of The Boy Who Harnessed the Wind'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/27/arts/boywho1/boywho1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
594,The Wedding Guest,R,0,BEN KENIGSBERG,‘The Wedding Guest’ Review: On the Run in India,Dev Patel and Radhika Apte star in this thriller directed by Michael Winterbottom.,2019-02-28,2019-03-01,2019-03-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/the-wedding-guest-review.html', 'suggested_link_text': 'Read the New York Times Review of The Wedding Guest'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01weddingguest/merlin_151114221_47658b2e-4bf9-496b-9058-2e906280d5d1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
595,Saint Judy,PG-13,0,GLENN KENNY,‘Saint Judy’ Review: A Plucky and Passionate Lawyer Doing Good,"Michelle Monaghan plays the real-life lawyer Judy Wood, who worked to change asylum law in the United States.",2019-02-28,2019-03-01,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/saint-judy-review.html', 'suggested_link_text': 'Read the New York Times Review of Saint Judy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01saintjudy/01saintjudy-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
596,Climax,R,0,A.O. SCOTT,‘Climax’ Review: A Party That Assaults the Senses and Scrambles the Brain,"For his latest provocation, Gaspar Noé spikes the punch and clears the dance floor.",2019-02-28,2019-03-01,2019-03-28 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/28/movies/climax-review.html', 'suggested_link_text': 'Read the New York Times Review of Climax'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01climax-sky/01climax-sky-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
597,Apollo 11,G,1,GLENN KENNY,‘Apollo 11’ Review: The 1969 Moon Mission Still Has the Power to Thrill,A new documentary uses previously unseen archival footage to show how astronauts first walked on the moon. It’s awe-inspiring.,2019-02-27,2019-03-08,2019-03-27 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/27/movies/apollo-11-review.html', 'suggested_link_text': 'Read the New York Times Review of Apollo 11'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/09/arts/apollo-11-anatomy/apollo-11-anatomy-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
598,Styx,,0,MANOHLA DARGIS,‘Styx’ Review: The Refugee Crisis as Moral Thriller,"A German doctor sails off on a peaceful, solitary adventure only to come across a boat filled with desperate African refugees.",2019-02-26,,2019-03-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/26/movies/styx-review.html', 'suggested_link_text': 'Read the New York Times Review of Styx'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/27/arts/27styx-2/27styx-2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
599,Greta,R,0,A.O. SCOTT,‘Greta’ Review: Isabelle Huppert as Sweet Surrogate Mom Turned Psycho Stalker,Huppert is the spider and Chloë Grace Moretz the fly in this psychological thriller from Neil Jordan.,2019-02-26,2019-03-01,2019-03-26 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/26/movies/greta-review.html', 'suggested_link_text': 'Read the New York Times Review of Greta'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/03/01/arts/01greta/01greta-mediumThreeByTwo210-v4.jpg', 'height': 140, 'width': 210}"
600,Total Dhamaal,,0,RACHEL SALTZ,‘Total Dhamaal’ Review: A Bollywood Caper Stoops to Amuse,It’s all about the money and the numbskull gags in this third installment of a popular series.,2019-02-24,2019-02-22,2019-03-24 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/24/movies/total-dhamaal-review.html', 'suggested_link_text': 'Read the New York Times Review of Total Dhamaal'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/25/arts/25totaldhamaalpix/merlin_150748041_46767ca3-1681-49eb-a185-23867faf4b22-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
601,Paddleton,TV-MA,0,KYLE TURNER,‘Paddleton’ Review: A Shrug in the Shadow of Death,Mark Duplass and Ray Romano play best friends in this gentle but flawed dramatic comedy.,2019-02-22,2019-02-22,2019-02-22 16:38:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/22/movies/paddleton-review.html', 'suggested_link_text': 'Read the New York Times Review of Paddleton'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/23/arts/23paddleton-2/merlin_150859008_a4cb15fa-29a8-4f6d-8bb9-411a20abca4f-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
602,The Competition,,1,GLENN KENNY,‘The Competition’ Review: Vying for a Slot in an Elite Film School,"In Claire Simon’s engaging, provocative documentary, future filmmakers go through a grueling process.",2019-02-21,2019-02-22,2019-03-21 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/21/movies/the-competition-review.html', 'suggested_link_text': 'Read the New York Times Review of The Competition'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/22/arts/22competition/22competition-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
603,Wrestle,,1,JEANNETTE CATSOULIS,"‘Wrestle’ Review: On the Mat, Fighting for a Future","Raw and empathetic, Suzannah Herbert and Lauren Belfer’s vérité portrait of four high-school wrestlers disdains forced uplift.",2019-02-21,2019-02-22,2019-03-11 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/21/movies/wrestle-review.html', 'suggested_link_text': 'Read the New York Times Review of Wrestle'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/22/arts/22wrestle1/wrestle1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
604,Holiday,,0,GLENN KENNY,"‘Holiday’ Review: Sun and Fun on the Turkish Riviera, Then a Lot Less Fun","The director Isabella Eklof inverts revenge conventions in her debut film, in a way that dares the audience to call it perverse.",2019-02-21,2019-02-22,2019-02-21 12:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/21/movies/holiday-review.html', 'suggested_link_text': 'Read the New York Times Review of Holiday'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/22/arts/22holiday/22holiday-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
605,The Changeover,,0,JEANNETTE CATSOULIS,‘The Changeover’ Review: Stranger Danger,Fine performances help this chilly tale of a supernatural romance surmount its clichés.,2019-02-21,2019-02-22,2019-02-21 12:04:05,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/21/movies/the-changeover-review.html', 'suggested_link_text': 'Read the New York Times Review of The Changeover'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/20/arts/changeover2/changeover2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
606,Prosecuting Evil,,0,BEN KENIGSBERG,"‘Prosecuting Evil’ Review: At 98, His Passion for Justice Hasn’t Dimmed",Benjamin B. Ferencz was the chief prosecutor in the Einsatzgruppen case at the Nuremberg trials. This documentary tells his story.,2019-02-21,2019-02-22,2019-03-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/21/movies/prosecuting-evil-review.html', 'suggested_link_text': 'Read the New York Times Review of Prosecuting Evil'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/22/arts/22prosecutingevil/merlin_150747969_e09d6d72-7146-444c-a368-356a57390c67-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
607,How to Train Your Dragon: The Hidden World,PG,0,BEN KENIGSBERG,‘How to Train Your Dragon: The Hidden World’ Review: A Series Scales Up,The third in this franchise concerns the exigencies that poor Hiccup must face as the leader of Berk.,2019-02-20,2019-02-22,2019-03-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/20/movies/how-to-train-your-dragon-hidden-world-review.html', 'suggested_link_text': 'Read the New York Times Review of How to Train Your Dragon: The Hidden World'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/20/arts/howto1/howto1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
608,The Wandering Earth,,0,BEN KENIGSBERG,‘The Wandering Earth’ Review: Planetary Disaster Goes Global,“The Wandering Earth” proves that China can make a sci-fi blockbuster as awash in murky computer imagery and stupefying exposition as any in Hollywood.,2019-02-17,,2019-03-15 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/17/movies/the-wandering-earth-review.html', 'suggested_link_text': 'Read the New York Times Review of The Wandering Earth'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/18/arts/18wandering/merlin_150182592_a01dda3c-54da-48be-904d-826aba4078c4-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
609,The Breaker Upperers,,0,BEN KENIGSBERG,"‘The Breaker Upperers’ Review: Calling It Off, With an Assist",This New Zealand comedy by Jackie van Beek and Madeleine Sami adds some welcome irreverence to the homogenized mix of Netflix comedies.,2019-02-15,,2019-02-15 14:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/15/movies/the-breaker-upperers-review.html', 'suggested_link_text': 'Read the New York Times Review of The Breaker Upperers'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/16/arts/16breaker/16breaker-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
610,A Tuba to Cuba,,1,JEANNETTE CATSOULIS,‘A Tuba to Cuba’ Review: A New Orleans Jazz Band Makes a Caribbean Connection,This joyous documentary follows the Preservation Hall Jazz Band to Cuba for a celebration of musical history and common bonds.,2019-02-14,2019-02-15,2019-03-01 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/a-tuba-to-cuba-review.html', 'suggested_link_text': 'Read the New York Times Review of A Tuba to Cuba'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/15/arts/15tuba1/tuba1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
611,Hotel by the River,,0,BEN KENIGSBERG,"‘Hotel by the River’ Review: A Poet Makes Amends, Fumblingly","The film is one of Hong Sang-soo’s most visually arresting movies, even if it doesn’t quite overcome the slightness that characterizes the director’s work.",2019-02-14,2019-02-15,2019-03-08 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/hotel-by-the-river-review.html', 'suggested_link_text': 'Read the New York Times Review of Hotel by the River'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/13/arts/hotel1/hotel1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
612,Parkland: Inside Building 12,Not Rated,0,BEN KENIGSBERG,‘Parkland: Inside Building 12’ Review: Recounting the Attack in Painful Detail,This documentary on the Florida school shooting makes the massacre immediate in a way that sometimes gets lost in news coverage or political debates.,2019-02-14,,2019-02-22 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/parkland-inside-building-12-review.html', 'suggested_link_text': 'Read the New York Times Review of Parkland: Inside Building 12'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/15/arts/15parkland-inside2/15parkland-inside2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
613,Donnybrook,R,0,JEANNETTE CATSOULIS,‘Donnybrook’ Review: Fighting for Survival in the Heartland,"Jamie Bell’s solid performance does little to improve this violent, one-dimensional wallow in Midwestern miserabilism.",2019-02-14,2019-02-15,2019-02-24 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/donnybrook-review.html', 'suggested_link_text': 'Read the New York Times Review of Donnybrook'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/13/arts/donnybrook1/donnybrook1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
614,The Unicorn,,0,BEN KENIGSBERG,‘The Unicorn’ Review: A Gay Country Singer’s Grim and Lonely World,"This documentary about the singer-songwriter Peter Grudzien is a haunting portrait of what it means to burn bright, then die alone.",2019-02-14,2019-02-15,2019-02-22 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/the-unicorn-review.html', 'suggested_link_text': 'Read the New York Times Review of The Unicorn'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/15/arts/15theunicorn/merlin_150318756_35ca7d32-526c-470a-b59d-7821cb44dc61-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
615,Happy Death Day 2U,PG-13,0,GLENN KENNY,‘Happy Death Day 2U’ Review: Living Is Easy. Dying Again and Again Is Hard.,"In this sequel to the 2017 slasher film, a college student tries to understand why she keeps reliving her murder by undertaking a grand self-help course.",2019-02-14,2019-02-13,2019-03-14 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/14/movies/happy-death-day-2u-review.html', 'suggested_link_text': 'Read the New York Times Review of Happy Death Day 2U'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/15/arts/15happydeathday/15happydeathday-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
616,Fighting with My Family,PG-13,1,MANOHLA DARGIS,"‘Fighting With My Family’ Review: They Body Slam You, Your Mum and Dad. Lovingly.","Dwayne Johnson helped produce this charming comedy about a family of professional wrestlers, their chops, drops and drama.",2019-02-13,2019-02-14,2019-03-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/02/13/movies/fighting-with-my-family-review.html', 'suggested_link_text': 'Read the New York Times Review of Fighting with My Family'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/02/15/arts/15fightingwith-1/merlin_150317973_37f88b4b-da96-4fb4-b48f-905888f1e4e0-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
