,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
546,The Wild Goose Lake,,1,Glenn Kenny,‘The Wild Goose Lake’ Review: A Noir Thriller in Wuhan,"This film is dark and moody like the old classics, but the director Diao Yinan has created a very contemporary crime drama.",2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/the-wild-goose-lake-review.html', 'suggested_link_text': 'Read the New York Times Review of The Wild Goose Lake'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/06/arts/05thewildgoose/05thewildgoose-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
547,The Booksellers,,0,Jennifer Szalai,‘The Booksellers’ Review: They Like Big Books and They Cannot Lie,Eccentricity and charm abound in this documentary about the rare book world.,2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/the-booksellers-review.html', 'suggested_link_text': 'Read the New York Times Review of The Booksellers'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/02/arts/booksellers1/booksellers1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
548,Swallow,R,0,Kristen Yoonsoo Kim,‘Swallow’ Review: Objects in Stomach May Be Sharper Than They Appear,Haley Bennett plays a woman whose dangerous new habit is presented as a way to gain control over her life.,2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/swallow-review.html', 'suggested_link_text': 'Read the New York Times Review of Swallow'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/04/arts/04swallowpix/04swallowpix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
549,Go Back to China,,0,Teo Bugbee,‘Go Back to China’ Review: Making Toys and Growing Up,"After living in Los Angeles, a young woman returns to China to work in her father’s factory.",2020-03-05,,2020-03-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/go-back-to-china-review.html', 'suggested_link_text': 'Read the New York Times Review of Go Back to China'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/06/arts/05gobackto/05gobackto-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
550,Extra Ordinary,R,0,Ben Kenigsberg,‘Extra Ordinary’ Review: A Reluctant Ghostbuster in Ireland,"Maeve Higgins and Will Forte star in this supernatural comedy that includes requests for exorcisms and, yes, even some ectoplasm.",2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/extra-ordinary-review-a-reluctant-ghostbuster-in-ireland.html', 'suggested_link_text': 'Read the New York Times Review of Extra Ordinary'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/05/arts/05extraordinarry/05extraordinarry-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
551,The Burnt Orange Heresy,R,0,Glenn Kenny,"‘The Burnt Orange Heresy’ Review: Modern Art, Misogyny and Murder",Mick Jagger returns to the big screen in his first non-cameo feature role in almost 20 years in this Giuseppe Capotondi film.,2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/the-burnt-orange-heresy-review.html', 'suggested_link_text': 'Read the New York Times Review of The Burnt Orange Heresy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/05/arts/05theburntorange-art/merlin_170018031_4370b72b-e528-49ac-9fc5-e64d54117b19-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
552,Run This Town,R,0,Ben Kenigsberg,‘Run This Town’ Review: What Happens When the Mayor Smokes Crack?,A Canadian scandal is the inspiration for this film about a struggling young journalist and aspiring political operatives.,2020-03-05,2020-03-06,2020-03-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/run-this-town-review.html', 'suggested_link_text': 'Read the New York Times Review of Run This Town'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/05/arts/05runthistownpix/merlin_169651086_44a33a38-0b1c-41d7-87e6-4047f1d8736b-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
553,Only,,0,Teo Bugbee,‘Only’ Review: A Desperate Dystopia Where Women Are Erased,"A pandemic, quarantines and the death of half the population. Is Eva the only surviving woman in the world?",2020-03-05,2020-03-06,2020-03-05 12:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/only-review.html', 'suggested_link_text': 'Read the New York Times Review of Only'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/05/arts/05onlypix/05onlypix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
554,Hope Gap,PG-13,0,Aisha Harris,‘Hope Gap’ Review: A Thin Line Between Love and War,Annette Bening and Bill Nighy play a couple that has lost its way after 29 years of marriage.,2020-03-05,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/05/movies/hope-gap-review-a-thin-line-between-love-and-war.html', 'suggested_link_text': 'Read the New York Times Review of Hope Gap'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/06/arts/hope1/hope1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
555,Sorry We Missed You,,1,Wesley Morris,‘Sorry We Missed You’ Review: The Human Toll of That One-Click Buy,"In this Ken Loach film, a British family that’s barely getting by faces the peril that is the gig economy.",2020-03-04,2020-03-06,2020-03-18 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/04/movies/sorry-we-missed-you-review.html', 'suggested_link_text': 'Read the New York Times Review of Sorry We Missed You'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/03/arts/03sorrywe1/merlin_169649907_26cd9b6d-1bca-4abf-a40a-87beed3dece0-mediumThreeByTwo440.jpg', 'height': 140, 'width': 210}"
556,First Cow,PG-13,1,A.O. Scott,‘First Cow’ Review: The Milk of Human Kindness,"Set in the mid-19th-century Oregon Territory, Kelly Reichardt’s latest film is a fable, a western, a buddy picture and a masterpiece.",2020-03-04,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/03/movies/first-cow-review.html', 'suggested_link_text': 'Read the New York Times Review of First Cow'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/06/arts/05firstcow1/merlin_169650582_dcda0248-4315-49ff-b770-5d8d28d9d615-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
557,The Banker,PG-13,0,Manohla Dargis,‘The Banker’ Review: Wheeling and Dealing Toward Equality,Anthony Mackie plays an entrepreneur who takes on white power in the civil rights era with Samuel L. Jackson as his ally.,2020-03-04,2020-03-20,2020-03-18 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/04/movies/the-banker-review.html', 'suggested_link_text': 'Read the New York Times Review of The Banker'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/06/arts/00thebanker-1/merlin_169650045_a1b4b5d8-6fcd-47c9-8f01-272e8962ed5c-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
558,Onward,PG,0,Ben Kenigsberg,‘Onward’ Review: An Expected Journey,"This road movie set in a world of elves has its moments, but by Pixar standards, it doesn’t quite cast a spell.",2020-03-04,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/04/movies/onward-review.html', 'suggested_link_text': 'Read the New York Times Review of Onward'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/03/arts/onward1/onward1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
559,The Way Back,R,0,Ben Kenigsberg,‘The Way Back’ Review: Seeking Redemption on the Basketball Court,"Ben Affleck stars in this film that has the outward trappings of an inspirational sports drama, but is primarily a recovery movie.",2020-03-04,2020-03-06,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/03/04/movies/the-way-back-review.html', 'suggested_link_text': 'Read the New York Times Review of The Way Back'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/03/04/arts/04thewayback/04thewayback-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
560,All the Bright Places,,0,Candice Frederick,‘All the Bright Places’ Review: Love Amid Trauma,Elle Fanning and Justice Smith breathe life into a film about mental illness and the healing power of love.,2020-02-28,2020-02-28,2020-02-28 08:06:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/28/movies/all-the-bright-places-review.html', 'suggested_link_text': 'Read the New York Times Review of All the Bright Places'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/allthebright1/allthebright1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
561,Wendy,PG-13,0,Manohla Dargis,‘Wendy’ Review: Where Playtime Goes On … and On,"In his follow-up to “Beasts of the Southern Wild,” the director Benh Zeitlin puts his own spin on the tale of Peter Pan.",2020-02-27,2020-02-28,2020-03-17 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/wendy-review.html', 'suggested_link_text': 'Read the New York Times Review of Wendy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/27/arts/00wendy-1/00wendy-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
562,Straight Up,,0,Ben Kenigsberg,‘Straight Up’ Review: Countering Expectations (and Orientations),James Sweeney’s comedy about a (probably) gay man and a straight woman embarking on a relationship is riper for tragedy than farce.,2020-02-27,2020-02-28,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/straight-up-review.html', 'suggested_link_text': 'Read the New York Times Review of Straight Up'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/27/arts/27straightup-1/27straightup-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
563,Greed,R,0,Glenn Kenny,‘Greed’ Review: Millionaires at Their Best. Or Worst.,Steve Coogan offers familiar comedic pleasures in his role as a rag-trade millionaire micromanaging his 60th birthday celebration in this movie that parallels “The Big Short” and “The Laundromat.”,2020-02-27,2020-02-28,2020-03-17 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/greed-review.html', 'suggested_link_text': 'Read the New York Times Review of Greed'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/28/arts/greed1/greed1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
564,Guns Akimbo,R,0,Ben Kenigsberg,‘Guns Akimbo’ Review: Put Down the Controller,"A satire of people who are too online, the film takes a while to stop showing off its own virtuosity.",2020-02-27,2020-02-28,2020-03-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/guns-akimbo-review.html', 'suggested_link_text': 'Read the New York Times Review of Guns Akimbo'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/guns1/guns1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
565,Burden,R,0,Jeannette Catsoulis,‘Burden’ Review: A White Supremacist’s Change of Heart,Garrett Hedlund stars as a beleaguered Klan member in this heavy-handed yet worthwhile true-life redemption drama.,2020-02-27,,2020-03-18 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/burden-review.html', 'suggested_link_text': 'Read the New York Times Review of Burden'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/burden1/merlin_169348467_f76d5d75-4f75-4e95-8946-aa627ece357d-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
566,Saint Frances,,0,Jeannette Catsoulis,‘Saint Frances’ Review: What (Some) Women Want,A floundering waitress realigns her thinking when she becomes the caregiver to a lively six-year-old.,2020-02-27,2020-02-28,2020-03-18 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/saint-frances-review.html', 'suggested_link_text': 'Read the New York Times Review of Saint Frances'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/saint1/saint1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
567,The Jesus Rolls,R,0,Glenn Kenny,‘The Jesus Rolls’ Review: ‘The Big Lebowski’ Character Is on a …,"John Turturro, who also directs, returns as the purple bowling virtuoso from the 1998 Coen brothers’ film.",2020-02-27,2020-02-28,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/the-jesus-rolls-review.html', 'suggested_link_text': 'Read the New York Times Review of The Jesus Rolls'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/28/arts/jesus1/merlin_169348788_e8dae8e5-71e5-4272-870b-23247aeb46fa-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
568,Blood on Her Name,,0,Jeannette Catsoulis,‘Blood on Her Name’ Review: Haste Disposal,A panicked single mother finds getting rid of a dead body isn’t so easy in Matthew Pope’s greasy thriller.,2020-02-27,2020-02-28,2020-02-28 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/27/movies/blood-on-her-name-review.html', 'suggested_link_text': 'Read the New York Times Review of Blood on Her Name'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/25/arts/blood1/blood1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
569,The Invisible Man,R,1,Manohla Dargis,"‘The Invisible Man’ Review: Gaslight Nation, Domestic Edition",Elisabeth Moss stars in a scary update on the H.G. Wells classic that trades science-fiction shivers for #MeToo horror.,2020-02-26,2020-02-28,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/26/movies/the-invisible-man-review.html', 'suggested_link_text': 'Read the New York Times Review of The Invisible Man'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/00invisible-2/00invisible-2-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
570,The Whistlers,,0,A.O. Scott,‘The Whistlers’ Review: From Bucharest With Ambivalence,The Romanian director Corneliu Porumboiu tries out a new tune with this elaborate international caper movie.,2020-02-26,2020-02-28,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/26/movies/the-whistlers-review.html', 'suggested_link_text': 'Read the New York Times Review of The Whistlers'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/28/arts/26thewistlers/26thewistlers-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
571,Disappearance at Clifton Hill,,0,Glenn Kenny,‘Disappearance at Clifton Hill’ Review: A Childhood Trauma Resurfaces,"David Cronenberg resurfaces, too, where you least expect him, in this dread-dredged thriller.",2020-02-26,2020-02-28,2020-03-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/25/movies/disappearance-at-clifton-hill-review.html', 'suggested_link_text': 'Read the New York Times Review of Disappearance at Clifton Hill'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/27/arts/27disappearancepix/merlin_169348509_eb5a6abf-884e-471c-8548-bba6706819d6-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
572,My Hero Academia: Heroes Rising,PG-13,1,Teo Bugbee,‘My Hero Academia: Heroes Rising’ Review: Superpowers Served Sweetly,"This animated film distinguishes itself in the era of superhero supersaturation with bright, bold and surprisingly emotional filmmaking.",2020-02-25,2020-02-26,2020-03-19 02:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/25/movies/my-hero-academia-heroes-rising-review.html', 'suggested_link_text': 'Read the New York Times Review of My Hero Academia: Heroes Rising'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/26/arts/myhero1/myhero1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
573,Vitalina Varela,,1,Glenn Kenny,‘Vitalina Varela’ Review: A Widow Grieves in Endless Night,"In the new drama from Pedro Costa, daylight, and hope, are hard to find.",2020-02-20,2020-02-21,2020-03-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/02/20/movies/vitalina-varela-review.html', 'suggested_link_text': 'Read the New York Times Review of Vitalina Varela'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/02/21/arts/vitalina1/vitalina1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
