,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
504,Climax,2019,N/A,27 Nov 2019,62 min,Adult,Kay Brandt,N/A,"Angela White, Avi Love, India Summer, Jane Wilde",N/A,English,France,N/A,N/A,[],N/A,N/A,N/A,tt12780540,movie,N/A,N/A,N/A,N/A,True,
505,Apollo 11,2019,G,01 Mar 2019,93 min,"Documentary, History",Todd Douglas Miller,N/A,"Neil Armstrong, Michael Collins, Buzz Aldrin","On its fiftieth anniversary, the events surrounding the actual Apollo 11 space mission are presented solely using archival footage and still photographs of or associated with the mission. The events span from the eleventh hour preparations for the launch to shortly after the safe touchdown of the capsule with its three astronauts back on Earth. The mission is historic as the first time humans had stepped on the surface of the Earth's moon. It arguably made household names of Neil Armstrong and Buzz Aldrin as the first and second to walk on the moon, and slightly less so for the third astronaut, Michael Collins, who remained inside the capsule at the time. It was arguably the most dangerous space mission at the time in part to the astronauts leaving the safety of the capsule.",English,United States,Won 3 Primetime Emmys. 57 wins & 44 nominations total,https://m.media-amazon.com/images/M/MV5BMTYyMzEzNjI4M15BMl5BanBnXkFtZTgwODgxOTgyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.2,"24,437",tt8760684,movie,14 May 2019,"$9,039,891",N/A,N/A,True,
506,Above the Styx,2019,N/A,24 Mar 2019,29 min,"Documentary, Short",N/A,N/A,N/A,"Thousands come to the cemetery for Hrobky (Memorial Day) to commemorate their departed relatives, to get blessed, to celebrate life - It's a wonderful tradition, isn't it?",N/A,Ukraine,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BYjZhMjIxNDItODRhMS00MmJiLWIzMWYtMGQ5ZjQ2ZTBmY2ExXkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt10137242,movie,N/A,N/A,N/A,N/A,True,
507,Greta,2019,N/A,10 Oct 2019,97 min,Drama,Armando Praça,"Armando Praça, Fernando Mello","Marco Nanini, Denise Weinberg, Demick Lopes","Pedro, a 70-year-old gay nurse, is taking care of Daniela, his ailing transgender friend. In order to find her a vacant hospital bed, he decides to help an arrested and wounded criminal to escape.",Portuguese,Brazil,7 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNWRhOWZiYTMtZjNjNy00ODU2LWI0OWUtNWFiYTE1YThlMjZmXkEyXkFqcGdeQXVyNjE4OTU2MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.3,318,tt9477532,movie,28 May 2019,N/A,N/A,N/A,True,
508,Paddleton,2019,TV-MA,22 Feb 2019,89 min,"Comedy, Drama",Alex Lehmann,"Mark Duplass, Alex Lehmann","Christine Woods, Mark Duplass, Ray Romano",An unlikely friendship between two misfit neighbors becomes an unexpectedly emotional journey when the younger man is diagnosed with terminal cancer.,English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMjAyZDUxODQtZjBhMy00NmQ5LTg5MmMtNGUxZjhkODk1NjdiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.2,"12,895",tt8041276,movie,22 Feb 2019,N/A,N/A,N/A,True,
509,NJPW Wrestle Kingdom 13,2019,N/A,04 Jan 2019,N/A,Sport,N/A,N/A,"Kenny Omega, Hiroshi Tanahashi, Chris Jericho, Tetsuya Naito","The Super Bowl of Japanese Wrestling returns, as challenger, Hiroshi Tanahashi fights champion, Kenny Omega for the IWGP World Heavyweight Title. Meanwhile, Chris Jericho and Tetsuya Naito fight for the Intercontinental.",English,Japan,N/A,https://m.media-amazon.com/images/M/MV5BMzg5MTk1N2EtNWI4NS00OTdlLWI5YzgtZmQxNjA4NzQ0MGE3XkEyXkFqcGdeQXVyMzQwNDk2ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,91,tt9436824,movie,N/A,N/A,N/A,N/A,True,
510,Holiday,2019,N/A,N/A,23 min,"Short, Drama",Michiel Dhont,Michiel Dhont,"Kristine Arras, Wim Danckaert, Sofie Decleir","Maurice's (26) family organizes a weekend getaway. The balance of power between the different generations seems to be blurred, but is he willing to keep up appearances just like the others?",Flemish,Belgium,N/A,https://m.media-amazon.com/images/M/MV5BY2YyZGI5NjEtYTBiMS00NTZlLThlNjYtNjcwZTA5YjA3YzI2XkEyXkFqcGdeQXVyOTU3OTY0ODc@._V1_SX300.jpg,[],N/A,N/A,14,tt10487410,movie,N/A,N/A,N/A,N/A,True,
511,The Changeover,2017,Not Rated,22 Feb 2019,95 min,"Fantasy, Horror, Thriller","Miranda Harcourt, Stuart McKenzie","Margaret Mahy, Stuart McKenzie","Timothy Spall, Melanie Lynskey, Lucy Lawless","Based on the Carnegie Medal winning novel by Margeret Mahy. Sixteen year-old Laura Chant lives with her mother and four-year-old brother Jacko in a poor new suburb on the edge of a partially demolished Christchurch, New Zealand. Laura is drawn into a supernatural battle with an ancient spirit who attacks Jacko and slowly drains the life out of him as the spirit becomes ever younger. Laura discovers her true identity and the supernatural ability within her, and must harness it to save her brother's life.",English,New Zealand,1 win,https://m.media-amazon.com/images/M/MV5BZjA2ODBiNmMtYmYzNC00NmUzLWEwN2ItMjEyOTIyMTFmY2ZhXkEyXkFqcGdeQXVyMjc5ODk3MTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,5.4,"1,470",tt5699060,movie,22 Feb 2019,N/A,N/A,N/A,True,
512,Prosecuting Evil,2018,N/A,22 Feb 2019,83 min,"Documentary, Biography, History",Barry Avrich,Barry Avrich,"Benjamin Ferencz, Christian Wenaweser, David Scheffer","A portrait of Ben Ferencz, the last surviving Nuremberg Trial prosecutor, who continues to wage his lifelong crusade in the fight for law and peace.",English,Canada,1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BNjAzODM5OWMtZDAwNi00YzFjLTkxYzctYzZmZDU4NTFmYmRmXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.5,544,tt7616974,movie,N/A,N/A,N/A,N/A,True,
513,How to Train Your Dragon: The Hidden World,2019,PG,22 Feb 2019,104 min,"Animation, Action, Adventure",Dean DeBlois,"Dean DeBlois, Cressida Cowell","Jay Baruchel, America Ferrera, F. Murray Abraham","As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless' discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup's reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",English,"United States, Japan",Nominated for 1 Oscar. 5 wins & 65 nominations total,https://m.media-amazon.com/images/M/MV5BMjIwMDIwNjAyOF5BMl5BanBnXkFtZTgwNDE1MDc2NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.5,"116,540",tt2386490,movie,21 May 2019,"$160,799,505",N/A,N/A,True,
514,The Wandering Earth,2019,TV-MA,05 Feb 2019,125 min,"Action, Adventure, Sci-Fi",Frant Gwo,"Gong Geer, Junce Ye, Yan Dongxu","Jing Wu, Chuxiao Qu, Guangjie Li","The sun is dying out. The earth will soon be engulfed by the inflating sun. To save the human civilization, scientists draw up an escape plan that will bring the whole human race from danger. With the help of thousands of infusion powered engines, the planet earth will leave the solar system and embark on a 2,500 year journey to the orbit of a star 4.5 light years away.","Mandarin, English, Russian, French, Japanese, Korean, Indonesian, Hindi, German",China,32 wins & 37 nominations,https://m.media-amazon.com/images/M/MV5BMjE2NzZlMGItMzA4OS00ZjRiLTk3NzItMDRkOGFlZmNhYzJkXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"29,243",tt7605074,movie,05 May 2019,"$5,971,413",N/A,N/A,True,
515,The Breaker Upperers,2018,N/A,15 Feb 2019,90 min,Comedy,"Madeleine Sami, Jackie van Beek","Madeleine Sami, Jackie van Beek","Madeleine Sami, Jackie van Beek, James Rolleston","Fifteen years ago, Mel and Jen discovered they were being two-timed by the same man. Bitter and cynical, they became fast friends and formed The Breaker Upperers, a small-time business breaking up couples for cash. Now they're in their late-thirties and business is booming. But when they run into an old victim, Mel develops a conscience and their friendship is truly put to the test.",English,New Zealand,1 nomination,https://m.media-amazon.com/images/M/MV5BMWY1Mzg4OTItN2I0Yi00OTlhLWI4NmUtOTU3OThiNmUxNGNlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,5.9,"5,820",tt6728096,movie,15 Feb 2019,N/A,N/A,N/A,True,
516,Hotel by the River,2018,N/A,15 Feb 2019,96 min,Drama,Sang-soo Hong,Sang-soo Hong,"Ju-bong Gi, Hae-hyo Kwon, Kim Min-hee","It is the dead of winter and a poet invites his sons to join him at a hotel for a reunion. The hotel also hosts a newly single woman who has a friend keep her company and with whom she shares a room, strolls and conversations. The poet is drawn to the beautiful girls and cannot resist the temptation to discover more. Their lives intersect, connect and disconnect and potentially become a metaphor for modern life.",Korean,South Korea,6 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BODM1NzlhNTYtZDQxZi00MmVhLTlmNTMtYjA2ZTg4YTRiZjAwXkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,6.7,"1,321",tt8725958,movie,21 Nov 2019,"$28,354",N/A,N/A,True,
517,Parkland: Inside Building 12,2018,Not Rated,15 Feb 2019,119 min,"Documentary, Crime, History",Charlie Minn,N/A,"Victoria Alvarez, Hayley Betancourt, Felicia Burgin","Acclaimed director Charlie Minn brings attention to the victims of the infamous massacre that occurred on February 14th, 2018 at Marjory Stoneman Douglas High School. A normal day at school became a true nightmare for Parkland, Florida citizens as they experienced something they had never thought would happen in their small suburb. In just six minutes, 17 students and staff were fatally shot and 17 more were wounded, while innumerable lives were changed forever. The true heroes of that day have come together to tell their stories and to bring words to those who are no longer here to offer them. This documentary reveals testimony and the raw emotions of those involved, highlighting the actions taken by individuals to save the lives of others through selfless and brave acts.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzVhOWFmM2QtYjkzYi00Y2VmLWI1MTctY2NkYjk4YzE4MGI3XkEyXkFqcGdeQXVyMjc4NjgzNjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,222,tt8858866,movie,08 Mar 2019,N/A,N/A,N/A,True,
518,Donnybrook,2018,R,15 Feb 2019,101 min,"Action, Drama, Thriller",Tim Sutton,"Tim Sutton, Frank Bill","Michael Agee, Adam Bartley, Jamie Bell","Two men prepare to compete in a legendary bare-knuckle fight where the winner gets a $100,000 prize.",English,United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BODE2MDM3YWEtNjhkOC00ODUyLTg5ZTAtODU4MzcxOWM2YWVkXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.4,"2,095",tt7087210,movie,22 Feb 2019,"$26,284",N/A,N/A,True,
519,The Unicorn,2019–2021,TV-PG,26 Sep 2019,22 min,"Comedy, Drama, Family",N/A,"Grady Cooper, Bill Martin, Mike Schiff","Walton Goggins, Rob Corddry, Omar Benson Miller","A widower is eager to move on from the most difficult year of his life, only to realize he's utterly unprepared to raise his two daughters on his own and equally unprepared for the dating world where he's suddenly a hot commodity.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjMyZTdlNjAtODZmOC00OGI2LTliOWEtNThmYjNiN2E2Njk2XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"3,909",tt10329028,series,,,,,True,2
520,Happy Death Day 2U,2019,PG-13,13 Feb 2019,100 min,"Comedy, Horror, Mystery",Christopher Landon,"Christopher Landon, Scott Lobdell","Jessica Rothe, Israel Broussard, Phi Vu","Having survived the farcical but utterly life-threatening events in Happy Death Day (2017), the feisty sorority sister, Tree Gelbman, finds herself in the same college dorm, thankful to be alive. However, this time, it's Carter's roommate, Ryan, who claims that he is reliving the same paradoxical day over and over again, as a mysterious paranoid killer in a single-toothed baby-faced mask with a big kitchen knife has made a habit of murdering him. Under those circumstances, a valiant but vain attempt to face the challenge, once more, will send Tree back to square one, trapped in an all too familiar and blood-drenched time loop. How many deaths separate Tree from a truly happy birthday?","English, French","United States, Japan",4 nominations,https://m.media-amazon.com/images/M/MV5BMTg0NzkwMzQyMV5BMl5BanBnXkFtZTgwNDcxMTMyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.2,"68,304",tt8155288,movie,14 May 2019,"$28,148,130",N/A,N/A,True,
521,Fighting with My Family,2019,PG-13,22 Feb 2019,108 min,"Biography, Comedy, Drama",Stephen Merchant,Stephen Merchant,"Dwayne Johnson, Lena Headey, Vince Vaughn","Former wrestler Ricky and his wife Julia make a living performing with their children Saraya and Zak. When brother and sister get the chance to audition for WWE, they learn that becoming a WWE Superstar demands more than they ever imagined possible.",English,"United Kingdom, United States, Mexico",10 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BNWM0NGUxMzUtMjRlZS00OWZlLTlkZDMtMzJhOWVmZDY2ODczXkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.1,"75,696",tt6513120,movie,14 May 2019,"$22,958,886",N/A,N/A,True,
522,Clara's Ghost,2018,Not Rated,06 Dec 2018,92 min,"Comedy, Drama, Thriller",Bridey Elliott,Bridey Elliott,"Paula Niedert Elliott, Chris Elliott, Abby Elliott","Set over the course of a single evening in the Reynolds family home in suburban Connecticut, Clara's Ghost tells the story of Clara Reynolds who, fed up with constant ribbing from her self-absorbed showbiz family, finds solace in and guidance from the supernatural force she believes is haunting her.",English,United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMTk0NDY1MjE5Ml5BMl5BanBnXkFtZTgwMjQ1Mjg0NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,4.4,317,tt7562932,movie,08 Dec 2018,N/A,N/A,N/A,True,
523,Birds of Passage,2018,Not Rated,13 Feb 2019,125 min,"Crime, Drama","Cristina Gallego, Ciro Guerra","Maria Camila Arias, Jacques Toulemonde Vidal, Cristina Gallego","Carmiña Martínez, José Acosta, Natalia Reyes","In the 70s, as the American youth embraces hippie culture, marijuana bonanza hits Colombia, quickly turning farmers into seasoned businessmen. In the Guajira desert, a Wayuu indigenous family takes a leading role in this new venture, and discovers the perks of wealth and power. But when greed, passion, and honor blend together, a fratricidal war breaks out and will soon put their family, their lives and their ancestral traditions at stake.","Wayuu, Spanish, English","Colombia, Denmark, Mexico, Germany, Switzerland, France",31 wins & 42 nominations,https://m.media-amazon.com/images/M/MV5BMjUxODM5ODUyM15BMl5BanBnXkFtZTgwNzA3Nzg3NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.5,"11,676",tt6386748,movie,07 May 2019,"$507,259",N/A,N/A,True,
