,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
658,Supernova,2021,N/A,N/A,N/A,"Crime, Drama",Dan Reed,Dan Reed,"Michael Abubakar, Martina Babisova, David Bowles","'Supernova' is an underground cabaret club that operates after curfew hours in a not too distant dystopian future, where defiant citizens looking for a good time come to be free of the ever growing oppressive world around them. Our story follows the life of the quiet but hard working janitor of 'Supernova' who everyone lovingly refers to as 'The King'. But there may be more to his role than just cleaning up the joint. The King does his best to protect not only the club business he has been immersed in since childhood, but is also secretly trying to save the world from the same evil that stole his innocence.",English,Czech Republic,N/A,https://m.media-amazon.com/images/M/MV5BNDNmZDYxYmYtMGRkMi00NjczLThiZjktZmZlZDA3MTcxYzIxXkEyXkFqcGdeQXVyMTMxNDU4NDA5._V1_SX300.jpg,[],N/A,N/A,N/A,tt14478416,movie,N/A,N/A,N/A,N/A,True,
659,The Dig,2021,PG-13,29 Jan 2021,112 min,"Biography, Drama, History",Simon Stone,"Moira Buffini, John Preston","Carey Mulligan, Ralph Fiennes, Lily James",An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.,English,United Kingdom,2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BY2RmZmI0NDMtMGQzOC00YWU3LTkwYWUtMDRkNDBjZDg3YTkyXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.1,"65,804",tt3661210,movie,29 Jan 2021,N/A,N/A,N/A,True,
660,The Reunited States,2021,N/A,29 Jan 2021,84 min,Documentary,Ben Rekhi,N/A,"Susan Bro, Van Jones, David Leaverton",The Reunited States is a feature documentary that profiles people who have dedicated their lives to promoting depolarization and de-escalation of our tensions across the political divide.,English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BNjJjYmQ4MTctMDkyOS00MTk0LWFiOGItOWRkYzQ4MjNkZGVjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,265,tt10299780,movie,N/A,N/A,N/A,N/A,True,
661,The Little Things,2021,R,29 Jan 2021,128 min,"Crime, Drama, Mystery",John Lee Hancock,John Lee Hancock,"Denzel Washington, Rami Malek, Jared Leto","Deke (Denzel Washington), a burnt-out Kern County, CA deputy sheriff teams up with Baxter (Rami Malek), a crack LASD detective, to nab a serial killer. Deke's nose for the ""little things"" proves eerily accurate, but his willingness to circumvent the rules embroils Baxter in a soul-shattering dilemma. Meanwhile, Deke must wrestle with a dark secret from his past.","English, Spanish, Arabic",United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BOGFlNTdmYWQtM2IzMi00YTY3LTlmMDQtZDI5NGQ5MjYzZmEwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.3,"83,529",tt10016180,movie,29 Jan 2021,"$15,244,012",N/A,N/A,True,
662,True Mothers,2020,N/A,23 Oct 2020,140 min,Drama,Naomi Kawase,"Naomi Kawase, Izumi Takahashi, Mizuki Tsujimura","Hiromi Nagasaku, Arata Iura, Aju Makita","It is not strange or unusual for a couple to want to procreate and have a child. However, things are not proceeding smoothly for the couple formed by Kiyokazu and his wife Satoko. Despite steadily trying to get the wife pregnant the couple yield to reality and, exhorted by a professional association, the couple proceed to adopt a boy. They two are happily adapting to their adopted son, but a woman named Hikari Katakura shows up soon enough emphasizing she is the boy's biological mother. Satoko decides to face Hikari.",Japanese,"Japan, France",3 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BNmQyOTgyZWEtMzNlYS00Yjk4LWJmZWQtNTJmNjhmYThhNzljXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.9,"1,120",tt10418630,movie,24 Feb 2021,N/A,N/A,N/A,True,
663,Softie,2020,N/A,16 Oct 2020,96 min,Documentary,Sam Soko,Sam Soko,"Charles Njagua Kanyi, Uhuru Kenyatta, Khadija Mohamed-Churchill","Boniface Mwangi is daring and audacious, and recognized as Kenya's most provocative photojournalist. But as a father of three young children, these qualities create tremendous turmoil between him and his wife Njeri. When he wants to run for political office, he is forced to choose: country or family?",English,Kenya,5 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BYzFiNzE4ZWMtOTk5ZC00ZGExLThjZGMtMTdiM2IyM2VjNjU4XkEyXkFqcGdeQXVyMTEyMTM0MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.5,138,tt11394314,movie,N/A,N/A,N/A,N/A,True,
664,The Night,2021,N/A,01 Sep 2021,19 min,"Documentary, Short",Ming-liang Tsai,Ming-liang Tsai,N/A,"In 2019, the night in Hong Kong was still in fascinating beauty and the landscape of everyday life was gradually changing. Travelling the streets, Tsai Ming-liang documented the city's rhythm and ambience, along with an overpass.",N/A,Taiwan,1 nomination,https://m.media-amazon.com/images/M/MV5BNjlmNDUwYjgtOTgxOC00Nzg0LTljZDgtMzYwMTAwNTRlNGRmXkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_SX300.jpg,[],N/A,N/A,30,tt15119696,movie,N/A,N/A,N/A,N/A,True,
665,Finding 'Ohana,2021,PG,29 Jan 2021,123 min,"Action, Adventure, Comedy",Jude Weng,Christina Strain,"Kea Peahu, Alex Aiono, Lindsay Watson","A summer in rural O‘ahu takes an exciting turn for two Brooklyn-raised siblings when a journal pointing to long-lost treasure sets them on an epic adventure with new friends, and leads them to reconnect with their Hawaiian heritage.","English, Hawaiian, Spanish",United States,1 win,https://m.media-amazon.com/images/M/MV5BZjk2NDhmNDgtNzQ2ZS00YzU1LTljNjgtY2ZjM2M3OTVlNTljXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.1,"9,022",tt10332588,movie,29 Jan 2021,N/A,N/A,N/A,True,
666,Just Don't Think I'll Scream,2019,N/A,25 Sep 2019,75 min,Documentary,Frank Beauvais,Frank Beauvais,N/A,"January 2016. The love story that brought me to this village in Alsace where I live ended six months ago. At 45, I am now alone, without a car, a job or any real prospects, surrounded by luxuriant nature, the proximity of which is not enough to calm the deep distress into which I am plunged. France, still in shock from the November terror attacks, is in a state of emergency. I feel helpless, I suffocate with contained rage. I am lost and I watch four to five films a day. I decide to record this stagnation, not by picking up a camera but by editing shots from the stream of films I watch.",French,France,3 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BM2NmZWNhNzktOGI0OC00MDZiLWJhNTMtZjg1OTgxYTIxN2M3XkEyXkFqcGdeQXVyMzkyNjcxNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",N/A,7.1,654,tt9680914,movie,N/A,N/A,N/A,N/A,True,
667,L'état sauvage,1978,N/A,19 Apr 1978,115 min,Drama,Francis Girod,"Georges Conchon, Francis Girod","Michel Piccoli, Marie-Christine Barrault, Claude Brasseur","In a recently independent African state, whites still hold major positions in the administration: the brutal mercenary Tristan is in charge of the army; the cynical police commissioner Orlaville monitors the manoeuvres of the establishment; the director of the airport acts as factotum for Modimbo, the treacherous minister of information. As for trafficker Gravenoire, he is well-placed to grab an exclusive contract for the uranium mines of the country. All of them openly despise the black population and its weak government. Only health minister Doumbé is trying a bit impulsively to protect the interests of his country. When UNESCO delegate Avit Laurençon arrives, he is immediately entangled in a web of intrigue and passion in which his wife Laurence plays a significant role.",French,"France, West Germany",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMGE2YzU2NmQtNTBmMC00MjEyLWIxZGItMTY1MDEzOTQ3YmVlXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,136,tt0078550,movie,N/A,N/A,N/A,N/A,True,
668,Penguin Bloom,2020,TV-14,27 Jan 2021,95 min,Drama,Glendyn Ivin,"Shaun Grant, Harry Cripps, Cameron Bloom","Naomi Watts, Griffin Murray-Johnston, Andrew Lincoln","Based on the best-selling book of the same name, the film tells the story of Sam Bloom (Academy Award® nominated Naomi Watts) a young mother whose world is turned upside down after a shocking, near-fatal accident leaves her paralyzed. Sam's husband, (Andrew Lincoln), her three young boys and her mother (Academy Award® nominated Jacki Weaver), are struggling to adjust to their new situation when an unlikely ally enters their world in the form of an injured baby magpie they name Penguin. The bird's arrival is a welcome distraction for the Bloom family, eventually making a profound difference on Sam's life, teaching her how to live again.",English,"Australia, United States",1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BYTkwZWZkZDgtOTAyMS00NDM4LTgyMWQtMDQxOTY2ZTRmNzRiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"8,687",tt6317656,movie,27 Jan 2021,N/A,N/A,N/A,True,
669,Atlantis,2021,N/A,05 Aug 2021,91 min,"Action, Crime, Drama",Meg Rickards,"Revel Fox, Philip Roberts, Sophocles","Megan Alexander, Sam Andile, Keenan Arrison","When tomboy taxi-driver Ra'ida's rebellious younger brother Marid goes missing, she turns to her powerful family for help. She is determined to find out who killed her brother and ensure justice, above all, prevails.",Afrikaans,South Africa,N/A,N/A,[],N/A,N/A,N/A,tt15220036,movie,N/A,N/A,N/A,N/A,True,
670,Notturno,2020,TV-MA,22 Jan 2021,100 min,Documentary,Gianfranco Rosi,Gianfranco Rosi,N/A,Gianfranco Rosi's new documentary is an immersive portrait of those trying to survive in the war-torn Middle East.,"Arabic, Kurdish","Italy, France, Germany",7 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BYzk0NGVhM2ItZDk0NC00MTUzLTljODktMTA2NWY2NGFkN2VhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.3,"1,029",tt7945450,movie,01 Feb 2021,N/A,N/A,N/A,True,
671,You Will Die at 20,2019,N/A,12 Feb 2020,103 min,Drama,Amjad Abu Alala,"Amjad Abu Alala, Yousef Ibrahim, Hammour Ziada","Mustafa Shehata, Islam Mubarak, Mahmoud Maysara Elsaraj","When searching for a blessing on the day of her firstborn child's naming ceremony, Sakina (Islam Mubarak) is instead given a curse. A travelling sheikh prophecies that her son, Muzamil (played first by Moatasem Rashed then as a teen by Mustafa Shehata), would die at the age of 20. In what is now a coming-of-death tale, a devastated Sakina is sentenced to mourn her son while he lives - an endeavor her husband could not stand to bear. Growing up under the constant loom of death, Muzamil becomes increasingly curious about what it means to live beyond his mother's confines. Encouraged by local elders, the overprotective Sakina relents and allows her son to study the Quran with the other children his age. And in this newly found freedom, Muzamil finds friends, enemies, love, and tempters, though what he truly seeks is a sense of the present and a chance at the future.",Arabic,"Sudan, France, Egypt, Germany, Norway, Qatar",10 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZjI3YjE1MWQtZmQwNi00MTkxLWE2ZjMtZDM3OGY2OTNmYjM5XkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.1,"2,096",tt9686154,movie,25 Mar 2021,N/A,N/A,N/A,True,
672,The White Tiger,2021,R,22 Jan 2021,125 min,"Crime, Drama",Ramin Bahrani,"Ramin Bahrani, Aravind Adiga","Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas","Balram Halwai (Adarsh Gourav) narrates his epic and darkly humorous rise from poor villager to successful entrepreneur in modern India. Cunning and ambitious, our young hero jockeys his way into becoming a driver for Ashok (Rajkumar Rao) and Pinky (Priyanka Chopra-Jonas), who have just returned from America. Society has trained Balram to be one thing - a servant - so he makes himself indispensable to his rich masters. But after a night of betrayal, he realizes the corrupt lengths they will go to trap him and save themselves. On the verge of losing everything, Balram rebels against a rigged and unequal system to rise up and become a new kind of master.","Hindi, English","India, United States",Nominated for 1 Oscar. 6 nominations total,https://m.media-amazon.com/images/M/MV5BMDVkMDRkMzItN2EyYS00ZTI5LTljYzgtNzRmZDQ0OTQ3M2VjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"55,413",tt6571548,movie,22 Jan 2021,N/A,N/A,N/A,True,
673,The Human Factor,1979,R,01 Jan 1980,115 min,"Drama, Romance, Thriller",Otto Preminger,"Graham Greene, Tom Stoppard","Richard Attenborough, Nicol Williamson, Derek Jacobi","Arthur Davis, with British intelligence African section, takes a file with him, to meet his girlfriend Cynthia, the brass fears he may be the leak to Moscow, and plan to stop the damage permanently. But the damage isn't stopped, and agent Daintry's brothy in to investigate",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BODYwMzY4MjE0MF5BMl5BanBnXkFtZTgwNjg0MDMxMDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.1,"1,355",tt0080903,movie,01 Sep 2009,"$376,050",N/A,N/A,True,
674,Spoor,2017,Not Rated,22 Jan 2021,128 min,"Crime, Drama, Mystery","Agnieszka Holland, Kasia Adamik","Olga Tokarczuk, Agnieszka Holland","Agnieszka Mandat, Wiktor Zborowski, Jakub Gierszal","Janina Duszejko, an elderly woman, lives alone in the Klodzko Valley where a series of mysterious crimes are committed. Duszejko is convinced that she knows who or what is the murderer, but nobody believes her.","Polish, English","Poland, Germany, Czech Republic, Sweden, Slovakia, France",8 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BMzJhZGQ0ODAtZGYyNC00OWVlLThmZTgtMWJlODY5ODk2YzAyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.3,"5,029",tt5328350,movie,22 Jan 2021,N/A,N/A,N/A,True,
675,No Man's Land,2021,N/A,19 Nov 2021,114 min,"Drama, Thriller",Jishnu Harindra Varma,Jishnu Harindra Varma,"Lukman Lukku, Sreeja Das, Sudhi Koppa","Working as a housekeeper cum escort, Sumitra trudges along with her uneventful life in a resort at a hill station in Kerala. Haunted with self-pity, she finds solace in alcohol. Her life spirals down to the seventh ring of hell the day a duo rents a room in the resort she works at, resulting in her committing a cold-blooded murder with the help of her trusted accomplice, Mathayikkutty. Considering it as a mistake in the heat of the moment, she puts it behind her and lives peacefully till a police officer, Ahmed, arrives to investigate the missing duo. As he catches up to the events that occurred, Sumitra plots a murder, this time with a motive. She needs to live without fear. But the things will get tumble down. She manipulates Mathayikkutty to do the crime as she does earlier, Mathaykkutty realizes the fact that Sumitra has been using him as a slave to do filthy crimes. Sumitra manipulates Mathayikkutty by using drugs. Mathayikkutty is being out of his consciousness after using the drugs. Then Mathayikkutty will forget the things when he back into his consciousness. She uses that point to create an awful moment. But when Mathayikkutty realizes that he has been cheated, he kills Sumitra with his full rage and left the resort to committing suicide. Mathayikkutty is an example of many among us. If we lose our consciousness once there are so many to intrude into our lives and manipulate things. The film deals with the innocence and criminal mind of both characters. The criminal mind rises from envy to a person or their life. Envy is a quenchless emotion that will destroy everyone's life. Manipulation of someone's life using their weakness will reflect the manipulator one day.",Malayalam,India,N/A,https://m.media-amazon.com/images/M/MV5BZGUxZjdiMDAtOTNmOC00OTM2LWFlZDgtMTJjYjc5NTIyOTUxXkEyXkFqcGdeQXVyNTEwMTY1OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,962,tt15686202,movie,N/A,N/A,N/A,N/A,True,
